# Moku:Go Oscilloscope
# Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Time span 320.6 us, time offset -160.6 us, Normal acquisition mode, no averaging
# Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
# Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
# Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
# 
# Acquired 2026-04-28 T 13:20:10 -0700
# Time (s), Channel A (Input 1) (V)
8.576000000000e-05, -1.221300e-03
8.608000000000e-05, -1.221300e-03
8.640000000000e-05, -1.221300e-03
8.672000000000e-05, -1.221300e-03
8.704000000000e-05, -1.221300e-03
8.736000000000e-05, -1.221300e-03
8.768000000000e-05, -1.221300e-03
8.800000000000e-05, -1.221300e-03
8.832000000000e-05, -1.221300e-03
8.864000000000e-05, -1.221300e-03
8.896000000000e-05, -1.221300e-03
8.928000000000e-05, -1.221300e-03
8.960000000000e-05, -1.221300e-03
8.992000000000e-05, -1.221300e-03
9.024000000000e-05, -1.221300e-03
9.056000000000e-05, -1.221300e-03
9.088000000000e-05, -1.221300e-03
9.120000000000e-05, -1.221300e-03
9.152000000000e-05, -1.221300e-03
9.184000000000e-05, -1.221300e-03
9.216000000000e-05, -1.221300e-03
9.248000000000e-05, 0.000000e+00
9.280000000000e-05, -1.221300e-03
9.312000000000e-05, 0.000000e+00
9.344000000000e-05, -1.221300e-03
9.376000000000e-05, 0.000000e+00
9.408000000000e-05, 1.221300e-03
9.440000000000e-05, 0.000000e+00
9.472000000000e-05, 0.000000e+00
9.504000000000e-05, -1.221300e-03
9.536000000000e-05, -1.221300e-03
9.568000000000e-05, -2.442599e-03
9.600000000000e-05, -1.221300e-03
9.632000000000e-05, -1.221300e-03
9.664000000000e-05, -1.221300e-03
9.696000000000e-05, -1.221300e-03
9.728000000000e-05, 0.000000e+00
9.760000000000e-05, -1.221300e-03
9.792000000000e-05, -1.221300e-03
9.824000000000e-05, -1.221300e-03
9.856000000000e-05, -1.221300e-03
9.888000000000e-05, -1.221300e-03
9.920000000000e-05, -1.221300e-03
9.952000000000e-05, -1.221300e-03
9.984000000000e-05, -1.221300e-03
1.001600000000e-04, -1.221300e-03
1.004800000000e-04, -1.221300e-03
1.008000000000e-04, -1.221300e-03
1.011200000000e-04, -1.221300e-03
1.014400000000e-04, -1.221300e-03
1.017600000000e-04, 0.000000e+00
1.020800000000e-04, -1.221300e-03
1.024000000000e-04, -1.221300e-03
1.027200000000e-04, -1.221300e-03
1.030400000000e-04, -1.221300e-03
1.033600000000e-04, -1.221300e-03
1.036800000000e-04, -1.221300e-03
1.040000000000e-04, -1.221300e-03
1.043200000000e-04, -1.221300e-03
1.046400000000e-04, -1.221300e-03
1.049600000000e-04, -1.221300e-03
1.052800000000e-04, -1.221300e-03
1.056000000000e-04, -1.221300e-03
1.059200000000e-04, -1.221300e-03
1.062400000000e-04, -1.221300e-03
1.065600000000e-04, -1.221300e-03
1.068800000000e-04, -1.221300e-03
1.072000000000e-04, 0.000000e+00
1.075200000000e-04, -1.221300e-03
1.078400000000e-04, -1.221300e-03
1.081600000000e-04, -1.221300e-03
1.084800000000e-04, -1.221300e-03
1.088000000000e-04, -1.221300e-03
1.091200000000e-04, 0.000000e+00
1.094400000000e-04, -1.221300e-03
1.097600000000e-04, -1.221300e-03
1.100800000000e-04, -1.221300e-03
1.104000000000e-04, -1.221300e-03
1.107200000000e-04, -1.221300e-03
1.110400000000e-04, 1.221300e-03
1.113600000000e-04, -1.221300e-03
1.116800000000e-04, -1.221300e-03
1.120000000000e-04, -1.221300e-03
1.123200000000e-04, -1.221300e-03
1.126400000000e-04, -2.442599e-03
1.129600000000e-04, -1.221300e-03
1.132800000000e-04, -1.221300e-03
1.136000000000e-04, -1.221300e-03
1.139200000000e-04, -1.221300e-03
1.142400000000e-04, -1.221300e-03
1.145600000000e-04, 1.221300e-03
1.148800000000e-04, -1.221300e-03
1.152000000000e-04, -1.221300e-03
1.155200000000e-04, -1.221300e-03
1.158400000000e-04, 1.221300e-03
1.161600000000e-04, -1.221300e-03
1.164800000000e-04, -1.221300e-03
1.168000000000e-04, -1.221300e-03
1.171200000000e-04, -1.221300e-03
1.174400000000e-04, -1.221300e-03
1.177600000000e-04, 1.221300e-03
1.180800000000e-04, -1.221300e-03
1.184000000000e-04, -1.221300e-03
1.187200000000e-04, -1.221300e-03
1.190400000000e-04, -1.221300e-03
1.193600000000e-04, -1.221300e-03
1.196800000000e-04, -1.221300e-03
1.200000000000e-04, -1.221300e-03
1.203200000000e-04, -1.221300e-03
1.206400000000e-04, 0.000000e+00
1.209600000000e-04, -1.221300e-03
1.212800000000e-04, -1.221300e-03
1.216000000000e-04, -1.221300e-03
1.219200000000e-04, -1.221300e-03
1.222400000000e-04, -2.442599e-03
1.225600000000e-04, -1.221300e-03
1.228800000000e-04, -1.221300e-03
1.232000000000e-04, -1.221300e-03
1.235200000000e-04, -1.221300e-03
1.238400000000e-04, -1.221300e-03
1.241600000000e-04, -1.221300e-03
1.244800000000e-04, -1.221300e-03
1.248000000000e-04, 0.000000e+00
1.251200000000e-04, -1.221300e-03
1.254400000000e-04, -1.221300e-03
1.257600000000e-04, -1.221300e-03
1.260800000000e-04, -1.221300e-03
1.264000000000e-04, 0.000000e+00
1.267200000000e-04, 0.000000e+00
1.270400000000e-04, -1.221300e-03
1.273600000000e-04, -1.221300e-03
1.276800000000e-04, -1.221300e-03
1.280000000000e-04, -1.221300e-03
1.283200000000e-04, 0.000000e+00
1.286400000000e-04, -1.221300e-03
1.289600000000e-04, -1.221300e-03
1.292800000000e-04, -1.221300e-03
1.296000000000e-04, -1.221300e-03
1.299200000000e-04, -1.221300e-03
1.302400000000e-04, -1.221300e-03
1.305600000000e-04, -1.221300e-03
1.308800000000e-04, -1.221300e-03
1.312000000000e-04, -1.221300e-03
1.315200000000e-04, -1.221300e-03
1.318400000000e-04, -1.221300e-03
1.321600000000e-04, -1.221300e-03
1.324800000000e-04, -1.221300e-03
1.328000000000e-04, -1.221300e-03
1.331200000000e-04, -1.221300e-03
1.334400000000e-04, -1.221300e-03
1.337600000000e-04, -1.221300e-03
1.340800000000e-04, -1.221300e-03
1.344000000000e-04, -1.221300e-03
1.347200000000e-04, -1.221300e-03
1.350400000000e-04, -1.221300e-03
1.353600000000e-04, -1.221300e-03
1.356800000000e-04, -1.221300e-03
1.360000000000e-04, 0.000000e+00
1.363200000000e-04, -1.221300e-03
1.366400000000e-04, -1.221300e-03
1.369600000000e-04, -1.221300e-03
1.372800000000e-04, 0.000000e+00
1.376000000000e-04, -1.221300e-03
1.379200000000e-04, -1.221300e-03
1.382400000000e-04, -1.221300e-03
1.385600000000e-04, -1.221300e-03
1.388800000000e-04, 0.000000e+00
1.392000000000e-04, -1.221300e-03
1.395200000000e-04, 1.221300e-03
1.398400000000e-04, 0.000000e+00
1.401600000000e-04, 0.000000e+00
1.404800000000e-04, 0.000000e+00
1.408000000000e-04, -1.221300e-03
1.411200000000e-04, -1.221300e-03
1.414400000000e-04, 1.221300e-03
1.417600000000e-04, 0.000000e+00
1.420800000000e-04, -1.221300e-03
1.424000000000e-04, 0.000000e+00
1.427200000000e-04, -1.221300e-03
1.430400000000e-04, -1.221300e-03
1.433600000000e-04, -1.221300e-03
1.436800000000e-04, -1.221300e-03
1.440000000000e-04, -1.221300e-03
1.443200000000e-04, -1.221300e-03
1.446400000000e-04, -1.221300e-03
1.449600000000e-04, -1.221300e-03
1.452800000000e-04, -1.221300e-03
1.456000000000e-04, 0.000000e+00
1.459200000000e-04, 1.221300e-03
1.462400000000e-04, 1.221300e-03
1.465600000000e-04, -1.221300e-03
1.468800000000e-04, -1.221300e-03
1.472000000000e-04, -1.221300e-03
1.475200000000e-04, 0.000000e+00
1.478400000000e-04, -1.221300e-03
1.481600000000e-04, -1.221300e-03
1.484800000000e-04, -1.221300e-03
1.488000000000e-04, -1.221300e-03
1.491200000000e-04, 0.000000e+00
1.494400000000e-04, 0.000000e+00
1.497600000000e-04, -1.221300e-03
1.500800000000e-04, 1.221300e-03
1.504000000000e-04, -1.221300e-03
1.507200000000e-04, -1.221300e-03
1.510400000000e-04, -1.221300e-03
1.513600000000e-04, -1.221300e-03
1.516800000000e-04, 1.221300e-03
1.520000000000e-04, 0.000000e+00
1.523200000000e-04, -1.221300e-03
1.526400000000e-04, -1.221300e-03
1.529600000000e-04, -1.221300e-03
1.532800000000e-04, -1.221300e-03
1.536000000000e-04, -1.221300e-03
1.539200000000e-04, -1.221300e-03
1.542400000000e-04, 0.000000e+00
1.545600000000e-04, -1.221300e-03
1.548800000000e-04, 0.000000e+00
1.552000000000e-04, -1.221300e-03
1.555200000000e-04, -1.221300e-03
1.558400000000e-04, -1.221300e-03
1.561600000000e-04, -1.221300e-03
1.564800000000e-04, -1.221300e-03
1.568000000000e-04, -1.221300e-03
1.571200000000e-04, -1.221300e-03
1.574400000000e-04, -1.221300e-03
1.577600000000e-04, 0.000000e+00
1.580800000000e-04, -1.221300e-03
1.584000000000e-04, -1.221300e-03
1.587200000000e-04, -1.221300e-03
1.590400000000e-04, -1.221300e-03
1.593600000000e-04, -1.221300e-03
1.596800000000e-04, -1.221300e-03
1.600000000000e-04, -1.221300e-03
1.603200000000e-04, -1.221300e-03
1.606400000000e-04, -1.221300e-03
1.609600000000e-04, 0.000000e+00
1.612800000000e-04, -1.221300e-03
1.616000000000e-04, 0.000000e+00
1.619200000000e-04, -1.221300e-03
1.622400000000e-04, -1.221300e-03
1.625600000000e-04, -1.221300e-03
1.628800000000e-04, -1.221300e-03
1.632000000000e-04, -1.221300e-03
1.635200000000e-04, -1.221300e-03
1.638400000000e-04, 0.000000e+00
1.641600000000e-04, -1.221300e-03
1.644800000000e-04, -1.221300e-03
1.648000000000e-04, -1.221300e-03
1.651200000000e-04, -1.221300e-03
1.654400000000e-04, 0.000000e+00
1.657600000000e-04, -1.221300e-03
1.660800000000e-04, 0.000000e+00
1.664000000000e-04, -1.221300e-03
1.667200000000e-04, -1.221300e-03
1.670400000000e-04, -1.221300e-03
1.673600000000e-04, 1.221300e-03
1.676800000000e-04, 0.000000e+00
1.680000000000e-04, -1.221300e-03
1.683200000000e-04, 0.000000e+00
1.686400000000e-04, -1.221300e-03
1.689600000000e-04, 1.221300e-03
1.692800000000e-04, -1.221300e-03
1.696000000000e-04, -1.221300e-03
1.699200000000e-04, -1.221300e-03
1.702400000000e-04, -1.221300e-03
1.705600000000e-04, -1.221300e-03
1.708800000000e-04, -1.221300e-03
1.712000000000e-04, -1.221300e-03
1.715200000000e-04, -1.221300e-03
1.718400000000e-04, -1.221300e-03
1.721600000000e-04, -1.221300e-03
1.724800000000e-04, -1.221300e-03
1.728000000000e-04, -1.221300e-03
1.731200000000e-04, -1.221300e-03
1.734400000000e-04, 0.000000e+00
1.737600000000e-04, -1.221300e-03
1.740800000000e-04, -1.221300e-03
1.744000000000e-04, -1.221300e-03
1.747200000000e-04, -1.221300e-03
1.750400000000e-04, -1.221300e-03
1.753600000000e-04, -1.221300e-03
1.756800000000e-04, -1.221300e-03
1.760000000000e-04, -1.221300e-03
1.763200000000e-04, -1.221300e-03
1.766400000000e-04, -1.221300e-03
1.769600000000e-04, 0.000000e+00
1.772800000000e-04, -1.221300e-03
1.776000000000e-04, -1.221300e-03
1.779200000000e-04, -1.221300e-03
1.782400000000e-04, -1.221300e-03
1.785600000000e-04, -1.221300e-03
1.788800000000e-04, -1.221300e-03
1.792000000000e-04, -1.221300e-03
1.795200000000e-04, -1.221300e-03
1.798400000000e-04, -1.221300e-03
1.801600000000e-04, -1.221300e-03
1.804800000000e-04, 0.000000e+00
1.808000000000e-04, -1.221300e-03
1.811200000000e-04, -1.221300e-03
1.814400000000e-04, -1.221300e-03
1.817600000000e-04, -1.221300e-03
1.820800000000e-04, -1.221300e-03
1.824000000000e-04, -1.221300e-03
1.827200000000e-04, -1.221300e-03
1.830400000000e-04, -1.221300e-03
1.833600000000e-04, -1.221300e-03
1.836800000000e-04, 0.000000e+00
1.840000000000e-04, -1.221300e-03
1.843200000000e-04, -1.221300e-03
1.846400000000e-04, -1.221300e-03
1.849600000000e-04, -1.221300e-03
1.852800000000e-04, -1.221300e-03
1.856000000000e-04, -1.221300e-03
1.859200000000e-04, -1.221300e-03
1.862400000000e-04, -1.221300e-03
1.865600000000e-04, -1.221300e-03
1.868800000000e-04, -1.221300e-03
1.872000000000e-04, -1.221300e-03
1.875200000000e-04, -1.221300e-03
1.878400000000e-04, -1.221300e-03
1.881600000000e-04, -1.221300e-03
1.884800000000e-04, 0.000000e+00
1.888000000000e-04, 0.000000e+00
1.891200000000e-04, 0.000000e+00
1.894400000000e-04, -1.221300e-03
1.897600000000e-04, 0.000000e+00
1.900800000000e-04, -1.221300e-03
1.904000000000e-04, -1.221300e-03
1.907200000000e-04, -1.221300e-03
1.910400000000e-04, 0.000000e+00
1.913600000000e-04, -1.221300e-03
1.916800000000e-04, -1.221300e-03
1.920000000000e-04, -1.221300e-03
1.923200000000e-04, -1.221300e-03
1.926400000000e-04, -1.221300e-03
1.929600000000e-04, -1.221300e-03
1.932800000000e-04, -1.221300e-03
1.936000000000e-04, -1.221300e-03
1.939200000000e-04, -1.221300e-03
1.942400000000e-04, 0.000000e+00
1.945600000000e-04, -1.221300e-03
1.948800000000e-04, -1.221300e-03
1.952000000000e-04, -1.221300e-03
1.955200000000e-04, -1.221300e-03
1.958400000000e-04, 0.000000e+00
1.961600000000e-04, 0.000000e+00
1.964800000000e-04, 0.000000e+00
1.968000000000e-04, -1.221300e-03
1.971200000000e-04, 0.000000e+00
1.974400000000e-04, 0.000000e+00
1.977600000000e-04, -1.221300e-03
1.980800000000e-04, 0.000000e+00
1.984000000000e-04, 0.000000e+00
1.987200000000e-04, -1.221300e-03
1.990400000000e-04, -1.221300e-03
1.993600000000e-04, -1.221300e-03
1.996800000000e-04, 0.000000e+00
2.000000000000e-04, -1.221300e-03
2.003200000000e-04, -1.221300e-03
2.006400000000e-04, 0.000000e+00
2.009600000000e-04, -1.221300e-03
2.012800000000e-04, 0.000000e+00
2.016000000000e-04, -1.221300e-03
2.019200000000e-04, -1.221300e-03
2.022400000000e-04, -1.221300e-03
2.025600000000e-04, 0.000000e+00
2.028800000000e-04, -1.221300e-03
2.032000000000e-04, 0.000000e+00
2.035200000000e-04, -1.221300e-03
2.038400000000e-04, -1.221300e-03
2.041600000000e-04, 1.221300e-03
2.044800000000e-04, 0.000000e+00
2.048000000000e-04, -1.221300e-03
2.051200000000e-04, -1.221300e-03
2.054400000000e-04, 0.000000e+00
2.057600000000e-04, 0.000000e+00
2.060800000000e-04, 0.000000e+00
2.064000000000e-04, -1.221300e-03
2.067200000000e-04, -1.221300e-03
2.070400000000e-04, -1.221300e-03
2.073600000000e-04, -1.221300e-03
2.076800000000e-04, -1.221300e-03
2.080000000000e-04, -1.221300e-03
2.083200000000e-04, -1.221300e-03
2.086400000000e-04, -1.221300e-03
2.089600000000e-04, -1.221300e-03
2.092800000000e-04, -1.221300e-03
2.096000000000e-04, -1.221300e-03
